"rgn_name","rgn_id","commodity","product","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"Namibia",101,"Natural sponges nei","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0,0,14,0,0,0,0,0,0,0,0.1,0,0,1,0.1,1,0.1,0
"Namibia",101,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1248,989,1075,709,750,789,784,696,542,455,514,371,446,319,255,233,318,276,220,118,174,140,128,92,86,116,113,106,128
"Namibia",101,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"Namibia",101,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18941766220681,22,0.1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Namibia",101,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324,401,404,389,220,388,652,1006,1312,990,802,976,905,757,570,408,342,294,256,217,256,184,192
"Namibia",101,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,68,51,62,80,111,80,78,71,103,66,32,71,18,41,24,41,19,42,0,0,0,0,0,0,0,0,0,0
"Namibia",101,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1248,989,1075,709,750,789,784,696,542,455,514,371,446,319,255,233,318,276,220,118,174,140,128,92,86,120,113,106,128
"Namibia",101,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.189417662207,423,404.1,389,227,388,652,1006,1312,990,802,976,905,757,570,408,342,294,256,217,256,184,192
"Namibia",101,"Z_TOTAL","shells",3400,4510,6420,4460,7646,4746,5562,4378,3331,3569,5836,5700,5700,0,0,0,0,2426,2257,1724,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Namibia",101,"Z_TOTAL","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0,0,14,0,0,0,0,0,0,0,0.1,0,0,1,0.1,1,0.1,0
"Netherlands",177,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,763,4027,1575,1312,21,581,1658,558,4864,3711,9617,10751,7502,2591,1471,1577,2238,3536,3888,3443,2348,5295,4299,5890,11715,7817,9238,9371,18931,16866,20019,15490,18336,16680,13256,7772
"Netherlands",177,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,0,0,0,0,0,0,178,264,223,0,0
"Netherlands",177,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.3009374960393,56.8397524320308,54.3785673680213,52.0231969126753,49.620209883431,47.5293759497426,46.1580813549617,44.0143401169425,42.0663559049481,40.2030233798851,37.5989885941817,0,0,69,142,122,43,0,0,0,0,0,0,0
"Netherlands",177,"Halibuts, liver oils","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
"Netherlands",177,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0.1,7,0
"Netherlands",177,"Natural sponges other than raw","sponges",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278825867315618,1.08410575402786,2.4295542120168,4.40519933649477,5.21047922320702,1.78443863491998,5.56064566365319,5.55567269345067,0,0,5.27066949720506,0.1,16,0,0,0
"Netherlands",177,"Natural sponges raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0,0.1,0,0.1,0,0,0,0,0.1
"Netherlands",177,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.1,2,3,0.1,1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0.1,0.1,0.1,0,2,0,0.1
"Netherlands",177,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,453.571604436016,435.712609468072,415.89405147871,397.094466260489,378.294881042268,359.573678344896,340.781931378762,322.131272950166,303.339525984033,284.618323286661,265.967664858064,0,0,0.1,0,0,0,0,0,0,0
"Netherlands",177,"Other seaweeds and aquatic plants and products thereof","seaweeds",34726,82646,91939,463129,513459,331239,63120,23450,26410,71080,72482,90650,76648,79503,70668,86144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Netherlands",177,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",0,0,0,1,0.1,0,0,0,5,11,0.1,0,0,0,0,31,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Netherlands",177,"Shells nei","shells",123114,125088,113109,106815,89457,91865,95152,98098,94688,92279,90732,89149,84304,85345,85653,78331,70884,66828,66059,66196,65285,65282,62816,62306,60286,62657,62068,67681,71223,68282,63930,69162,72167,66873,64794,67776,63826,61123,61443,59574,59576
"Netherlands",177,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.3009374960393,56.8397524320308,55.3785673680213,52.0231969126753,49.620209883431,47.5293759497426,46.1580813549617,44.0143401169425,42.0663559049481,40.2030233798851,37.5989885941817,1,61,69,142,122,43,0,0,178,264,223,0,0
"Netherlands",177,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,453.671604436016,437.712609468072,418.89405147871,397.194466260489,379.294881042268,359.673678344896,340.881931378762,322.231272950166,303.439525984033,284.718323286661,266.067664858064,0,0,0.2,0.1,0.1,0.1,0,2,0,0.1
"Netherlands",177,"Z_TOTAL","seaweeds",34726,82646,91939,463130,513459.1,332002,67147,25025,27727,71112,73063.1,92308,77206,84367,74379,95792,10783,7502,2591,1471,1577,2238,3536,3888,3443,2348,5295,4299,5890,11715,7817,9238,9371,18931,16866,20019,15490,18336,16680,13256,7772
"Netherlands",177,"Z_TOTAL","shells",123114,125088,113109,106815,89457,91865,95152,98098,94688,92279,90732,89149,84304,85345,85653,78331,70884,66828,66059,66196,65285,65282,62816,62306,60286,62657,62068,67681,71223,68282,63930,69162,72167,66873,64794,67776,63830,61124,61443.1,59581,59576
"Netherlands",177,"Z_TOTAL","sponges",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278825867315618,1.08410575402786,2.4295542120168,4.40519933649477,5.31047922320702,1.78443863491998,5.56064566365319,5.55567269345067,0.1,0,5.37066949720506,0.1,16,0,0,0.1
"New Caledonia",5,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,661,682,84,31,37,103,95,65,106,153,151,150,85,59,974,157,364,149,259,240,137,379
"New Caledonia",5,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,1,0,0,0.1,1,0,0,0,0,0.1,0,2,2,1,0,13,0,0.1,0,2,0.1,0,0,0,1,0.1,0.1,0.1,0.1,0.1,1,90,19,7,10,4
"New Caledonia",5,"Natural sponges nei","sponges",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.0189529657658909,0.0419991997992781,0.0650632328501999,0.0881450649186419,0.111367311458714,0.134372014451195,0.1573371640714,0.180539633925321,0,0.227399437414483,0.252006051984623,0.275050308349392,0.298588981867759,0.322048548641561,0.342818486099787,0.365170558449528,0.38799727126672,0,0.434303327543851,0.4574266906532,0,0,0.526796779981247,0.1
"New Caledonia",5,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47049,53660,59965,44639,53102,58448,67833,63124,67171,65661,72154,74606,73816,41345,39714,33406,41475,40137,48117,62190,58229,59539
"New Caledonia",5,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1145.0160325722,0,1255.38276791119,1310.62101719354,0.1,0,0,0
"New Caledonia",5,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,11,12,26,33,28,37,46,23,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"New Caledonia",5,"Trochus shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.45862011537463,0,0,0,8,0,0,0,7,1,2,3,1,2,1,0
"New Caledonia",5,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47049,53660,59965,44639,53102,58448,67833,63124,67171,65661,72154,74606,73816,41345,39714,33406,41475,40137,48117,62190,58229,59539
"New Caledonia",5,"Z_TOTAL","seaweeds",NA,NA,11,12,26,33,28,37,46,23,16,12,0,0,0,0,0,0,0,661,682,84,31,37,103,95,65,106,153,151,150,85,59,2119.0160325722,157,1619.38276791119,1459.62101719354,259.1,240,137,379
"New Caledonia",5,"Z_TOTAL","shells",NA,NA,NA,NA,NA,1,0,0,0.1,1,0,0,0,0,0.1,0,2,2,1,0,13,0,0.1,0,2,1.55862011537463,0,0,0,9,0.1,0.1,0.1,7.1,1.1,3,93,20,9,11,4
"New Caledonia",5,"Z_TOTAL","sponges",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.0189529657658909,0.0419991997992781,0.0650632328501999,0.0881450649186419,0.111367311458714,0.134372014451195,0.1573371640714,0.180539633925321,0,0.227399437414483,0.252006051984623,0.275050308349392,0.298588981867759,0.322048548641561,0.342818486099787,0.365170558449528,0.38799727126672,0,0.434303327543851,0.4574266906532,0,0,0.526796779981247,0.1
"New Zealand",162,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"New Zealand",162,"Cod liver oil","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5815169992011,13.7462477797532,0,13.6242845480731,15.9884034177611,11.9660239368299,11.5006005806735,11.8147084063915,12.4561476430147,11.8581061449439,11.820470746928,11.4655786544126,11.9930960978353,11.900437248682,11.0225317535395,11.2205865960482,0,0,10.7383064245575,9.75471327943058,0.1,0,0
"New Zealand",162,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,70.6528124596662,119.499963991184,0,0,2,0,0,0,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
"New Zealand",162,"Fish liver oils, nei","fish_oil",NA,NA,NA,183.475940521734,248.955249831153,313.866336461084,378.848450925943,443.94218056,509.051130444393,573.911482906522,638.92911128886,703.556086579061,768.70055038092,834.139272356071,888.660001418495,959.796170438727,0,0,0,0,0,0.1,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,3,2,8,10,10
"New Zealand",162,"Natural sponges nei","sponges",NA,NA,NA,21,5,45,145,62,41,29,38,35,17,30,25,105,234,369,237,194,115,126,150,205,82,92,323,377,522,550,321,294,370,517,541,856,678,842,912,597,440
"New Zealand",162,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,827.011313569106,887.177690244076,940.38677965384,1002.15868415925,1059.52903957851,1121.66136869891,1185.36645977569,1244.58262610204,1308.46246850728,1372.27677916434,1428.68600227693,1475.68049756752,1555.00398862743,1610.01520111217,1671.75433974349,0.1,1,1851.08482025922,1,1978.58237807697,0
"New Zealand",162,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,19,19,9,6,9,0,0,0.1,0.1,0,0,0.1,0.1,1,0.1,2,0.1,1,7,5,1,1,1,1,3,0.1,0.1,0.1,0.1,0.1,1,1,0.1,0.1,0.1,0,0.1
"New Zealand",162,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.76429770631137,0.1,6.03534547751576,5.32761005025213,0.1,0,0.1,3.53524780063776,20,3,1,1,2,1,0.1,0.1,0.972045855379189,1.02921157489059,1.09756189169769,0.1,1,1,1
"New Zealand",162,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189.503737329826,0,180.784235412886,0,0,0.1,163.372607428708,1,154.649194676098,150.292821257526,145.933248064313,141.668957049274,0.1,0.1,0,0
"New Zealand",162,"Z_TOTAL","fish_oil",NA,NA,NA,183.475940521734,248.955249831153,313.866336461084,378.848450925943,443.94218056,509.051130444393,573.911482906522,638.92911128886,703.556086579061,768.70055038092,834.139272356071,888.660001418495,959.796170438727,70.6528124596662,119.499963991184,13.5815169992011,13.7462477797532,2,13.7242845480731,15.9884034177611,11.9660239368299,11.6006005806735,12.0147084063915,12.5561476430147,11.9581061449439,11.820470746928,11.4655786544126,11.9930960978353,11.900437248682,11.0225317535395,11.2205865960482,0,0,13.7383064245575,11.7547132794306,8.1,10,10
"New Zealand",162,"Z_TOTAL","ornamentals",NA,NA,NA,NA,19,19,9,6,9,0,0,0.1,0.1,0,0,0.1,0.1,1,0.1,2,827.111313569106,888.177690244076,947.38677965384,1007.15868415925,1060.52903957851,1122.66136869891,1186.36645977569,1245.58262610204,1311.46246850728,1372.37677916434,1428.78600227693,1475.78049756752,1555.10398862743,1610.11520111217,1672.75433974349,1.1,1.1,1851.18482025922,1.1,1978.58237807697,0.1
"New Zealand",162,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.76429770631137,0.1,6.13534547751576,5.32761005025213,0.1,0.1,0.1,193.038985130463,20,183.784235412886,1,1,2.1,164.372607428708,1.1,154.749194676098,151.264867112905,146.962459639204,142.766518940972,0.2,1.1,1,1
"New Zealand",162,"Z_TOTAL","sponges",NA,NA,NA,21,5,45,145,62,41,29,38,35,17,30,25,105,234,369,237,194,115,126,150,205,82,92,323,377,522,550,321,294,370,517,541,856,678,842,912,597,440
"Nicaragua",131,"Coral and the like","corals",2830.56222949021,2771.89589387485,2717.51003364367,2656.58054787078,2601.76937148928,2542.21728572606,2490.77352069967,2430.25374314495,2371.38060242898,2317.16642945113,2258.25426890487,2172.55499485602,2095.607868744,2044.85085273093,2009.70957280487,1912.08583861563,1868.07925324487,1843.00899151986,1770.13943767443,1709.65477796698,1670.18229687736,1618.85168935884,1569.63985862574,1508.36699834619,1456.63448657557,1409.08490061335,1347.57011738591,1276.07796355017,1237.12444620357,1170.34588786835,1112.18681004691,1055.97091977454,1002.64249694455,945.544758507356,877.076641520034,804.928954535208,2,2,1,0,0
"Nicaragua",131,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.130043513679993,0,0,0,2.22752157478567,2.80609838191936,3.29794352208137,0,4.29989310071551,0,0,6.01736422380645,6.55257519745419,7.06724446050362,7.62299714474989,8.15820811839785,8.67287738144705,0.1,0.1,0.1,0.1,0.1,2,1
"Nicaragua",131,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18185328185328,7,15,8,6,11
"Nicaragua",131,"Ornamental fish nei","ornamentals",433,565,365,5436,1200,43180,10515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nicaragua",131,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,2,0,0,0,0.1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
"Nicaragua",131,"Z_TOTAL","corals",2830.56222949021,2771.89589387485,2717.51003364367,2656.58054787078,2601.76937148928,2542.21728572606,2490.77352069967,2430.25374314495,2371.38060242898,2317.16642945113,2258.25426890487,2172.55499485602,2095.607868744,2044.85085273093,2009.70957280487,1912.08583861563,1868.07925324487,1843.00899151986,1770.13943767443,1709.65477796698,1670.18229687736,1618.85168935884,1569.63985862574,1508.36699834619,1456.63448657557,1409.08490061335,1347.57011738591,1276.07796355017,1237.12444620357,1170.34588786835,1112.18681004691,1055.97091977454,1002.64249694455,945.544758507356,877.076641520034,804.928954535208,2,2,1,0,0
"Nicaragua",131,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.130043513679993,0,0,0,2.22752157478567,2.80609838191936,3.29794352208137,0,4.29989310071551,0,0,6.01736422380645,6.55257519745419,7.06724446050362,7.62299714474989,8.15820811839785,8.67287738144705,0.1,1.28185328185328,7.1,15.1,8.1,8,12
"Nicaragua",131,"Z_TOTAL","ornamentals",433,565,365,5436,1200,43180,10515,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,0,0,0.1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
"Nigeria",196,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1005.37595770347,1022.76077212819,1,0,0
"Nigeria",196,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,79,28,29,56
"Nigeria",196,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,117,129,1,1,1,1,1,1,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,1,0,8.24736704870179,0,10.1360877870275,0.1,0,0,0,0
"Nigeria",196,"Natural sponges nei","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,821,195,1884,1580,367,825,359,1100,739,1763,4572,4174,3122,1843,704,768,90,145,534,718
"Nigeria",196,"Natural sponges raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.1,0,0,2,5,0,0,151,150,0,0,0,0,0
"Nigeria",196,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0.1,0.1,0,0.1,1,14.6723201172397,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0
"Nigeria",196,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,79,28,29,56
"Nigeria",196,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0.1,0.1,0,0.1,1,14.6723201172397,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0
"Nigeria",196,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1005.37595770347,1022.76077212819,1,0,0
"Nigeria",196,"Z_TOTAL","shells",NA,NA,NA,NA,NA,117,129,1,1,1,1,1,1,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,1,0,8.24736704870179,0,10.1360877870275,0.1,0,0,0,0
"Nigeria",196,"Z_TOTAL","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0,0,0,0,0,0,0,0,0,821,195,1884,1583,367,825,359.1,1100,739,1765,4577,4174,3122,1994,854,768,90,145,534,718
"North Korea",21,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,0,0,0,0,0,0,684.850402074349,735.605204997999,722.521569539145,713.290253637861,0,1,0,0,0,0,0,0,0
"North Korea",21,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,13,38,60,49,49,17,3,1,2,2,2,3,2,4,0.1,1,0.1,0.1,49,0.1,4,18,2,0.1,3,0.1
"North Korea",21,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.1,0,0.1,0,0.1,5,1,2,100,39,4,69,14,284,691,364,172,303,719,735,214,565,794,356,911,431,160
"North Korea",21,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,1000,1000,800,1000,950,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97592865849117,0,4.85375261923548,0,0,6.17048856035194,6.6094005407241,7.04831252109625,7.4872245014684,0,8.37232003324846,8.80396044258487,9.25014399399276,9.68178440332917,0,10.5596083640735
"North Korea",21,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0841970562924423,0,0.1,0.073712835392314,0.06952104077188,0.1,0.1,0,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0
"North Korea",21,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.2846177277352,84.2593835834996,0,0,0,0,0,120.224532729904,126.239032907883,132.211149808831,138.225649986809,144.203064797386,150.188426472405,156.184383966684,162.18034146096,168.168352090794,174.172256449516,180.14728720076,1,0,0,0,0,0,0,6,0,0,0,0,0
"North Korea",21,"Ornamental saltwater fish","ornamentals",33,26,25,39,37,53,17,0,0,1,6,4,4,0,45,11,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"North Korea",21,"Other seaweeds and aquatic plants and products thereof","seaweeds",12,2,9,3,8,0.1,22,0.1,3,1,1,3,2,11,16,17,37,28,36,24,9,11,7,0,22,11,8,0.1,0.1,0,0.1,0,0,0,0,0,0.1,0.1,0.1,0,0
"North Korea",21,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211.28204911753,209.393057477047,202.569302280386,198.664452616593,195.769309617035,190.822755542609,186.075298556905,182.326882319965,178.621129744895,0,0,0,160.402803020879,0.1,0.1,0,0,0,0,0,0
"North Korea",21,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,13,38,60,49,49,17,3,1,2,2,2,3,2,4,0.1,1,0.1,0.1,49,0.1,4,18,2,0.1,3,0.1
"North Korea",21,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,1000,1000,800,1000,950,2500,0,0,2,0.1,0,0.1,0,0.1,5,1,2,100,39,4,72.9759286584912,14,288.853752619235,691,364,178.170488560352,309.609400540724,726.048312521096,742.487224501468,214,573.372320033248,802.803960442585,365.250143993993,920.681784403329,431,170.559608364073
"North Korea",21,"Z_TOTAL","ornamentals",33,26,25,39,37,53,17,0,0,1,84.2846177277352,88.2593835834996,4,0,45,11,0,120.324532729904,126.239032907883,132.211149808831,138.225649986809,144.203064797386,150.188426472405,156.184383966684,162.18034146096,168.168352090794,174.172256449516,180.14728720076,1,0,0,0,0,0,0,6,0,0,0,0,0
"North Korea",21,"Z_TOTAL","seaweeds",12,2,9,3,8,0.1,22,0.1,3,1,1,3,2,11,16,17,37,28,36,24,220.28204911753,243.393057477047,209.569302280386,198.664452616593,217.769309617035,201.822755542609,194.075298556905,182.426882319965,863.571531819245,735.605204997999,722.621569539145,713.290253637861,160.402803020879,1.1,0.1,0,0.1,0.1,0.1,0,0
"North Korea",21,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0841970562924423,0,0.1,0.073712835392314,0.06952104077188,0.1,0.1,0,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0
"Norway",223,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,10,1,1,1,1,1,2,1,0.1,1,0.1,0.1,0,0,0,0,0
"Norway",223,"Cod liver oil","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1,0,1,0,1,0.1,2,0,1,1,4,2,0.1,0.1,0.1,0.1,12,0,0,1
"Norway",223,"Coral and the like","corals",7400,20100,21600,17400,20900,21398,22213,22773,21784,19751,18120,21744,23522,25328,26592,25829,26982,30992,30990,32060,0,0,0,0,0,0,0,0,0,0,0,1416,0,0,0,0,0,0,0,0,NA
"Norway",223,"Fish body oils, nei","fish_oil",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,2292,2021,1166,1239
