"rgn_name","rgn_id","commodity","product","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"Montenegro",186,"Z_TOTAL","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,845,777,781,1036,1245,473,1301,1240,2165.05506384997,2333.69035075798,2444.44724005759,2045.98815235286,2191.49668531376,2967.23430008396,2460.00548549893,2550.0472207517,2622.40389006853,2800.06708836742,3705.10420564197,3069.37975518603,3154.1963573214,3414.25588554901,3554.13735207572,3677.53955261671,3850.78148443165,3956.90055235347,4141.07481808297,4299.59301762749,4380.81155307952
"Morocco",62,"Agar agar nei","seaweeds",2,2,3,9,16,0,0,0,0,5894.82403051888,0,0,0,0,0,1,0,0,0,4516.26970093022,0,0,0,2,12,64,102,79,225,397,440,738,919,547,886,1157,1092,1783,4008,3667,1698
"Morocco",62,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.72277334118394,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,63,0,0,0
"Morocco",62,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Morocco",62,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Morocco",62,"Natural sponges raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,250,1060,982,0,0
"Morocco",62,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294,348,532,1041,755,614,901,758,1852,2721,3239,2308,3191,5088,3639,3579,3257,3804,4391,5140,4420,2400,5918,4673,7801,4159,3340,1238,1729,2925,4995
"Morocco",62,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Morocco",62,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",2,1,0.1,0.1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Morocco",62,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.72277334118394,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,63,0,0,0
"Morocco",62,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Morocco",62,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294,348,532,1041,755,614,901,758,1852,2721,3239,2308,3191,5088,3639,3579,3257,3804,4391,5140,4420,2400,5918,4673,7801,4159,3340,1238,1729,2925,4995
"Morocco",62,"Z_TOTAL","seaweeds",4,3,3.1,9.1,18,1,1,0,0,5894.82403051888,0,0,0,0,0,1,0,0,0,4516.26970093022,0,0,0,2,12,64,102,79,225,397,440,738,919,547,886,1157,1092,1783,4008,3667,1698
"Morocco",62,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Morocco",62,"Z_TOTAL","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,250,1060,982,0,0
"Mozambique",41,"Agar agar nei","seaweeds",NA,NA,NA,2372.67554170442,0,1955.36197385745,0,1834.34901196579,0,0,0,1703.80252408642,0,1638.52928014674,0,0,0,0,1501.74919459059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128
"Mozambique",41,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0,0,0,0,0.1,0.1,0.1,0
"Mozambique",41,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,0,0,0,0,0,3,2,3,3,10
"Mozambique",41,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,392.0754102848,0,0,0,0,0,0,0,0,0,0,2023.20267606573,9873.80266653351,10171.3566474069,0,11751.6445234483,12541.7884614691,13824.5223566373,14614.6662946579,14912.2202755313,12418.4311659022,15397.8638023559,16735.329914985,3295.09731318988,18862.9399656348,19105.7617290472
"Mozambique",41,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,655.720982873347,990.352376335999,1369.38337150321,1649.74858510471,1796.91499359219,2467.01004437881,2619.10974194447,5,0,7,3,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0
"Mozambique",41,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2.57378202557811,11.0357668728684,19.4898289819575,27.9359683528419,36.4177600456424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
"Mozambique",41,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0.1,0,0,0,0,0,3,2.1,3.1,3.1,10
"Mozambique",41,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,655.720982873347,990.352376335999,1369.38337150321,1649.74858510471,1796.91499359219,2467.01004437881,2619.10974194447,5,0,7,3,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0
"Mozambique",41,"Z_TOTAL","seaweeds",NA,NA,NA,2372.67554170442,0,1955.36197385745,0,1834.34901196579,0,0,0,1703.80252408642,0,1638.52928014674,0,2.57378202557811,11.0357668728684,19.4898289819575,1529.68516294343,36.4177600456424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,130
"Mozambique",41,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,392.0754102848,0,0,0,0,0,0,0,0,0,0,2023.20267606573,9873.80266653351,10171.3566474069,0,11751.6445234483,12541.7884614691,13824.5223566373,14614.6662946579,14912.2202755313,12418.4311659022,15397.8638023559,16735.329914985,3295.09731318988,18862.9399656348,19105.7617290472
"Myanmar",205,"Oyster shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,0,9,7,1,1,19,4,0,10,0,0,3,0.1,1,0,1,0,0,0,0,0,0
"Myanmar",205,"Shells nei","shells",NA,NA,NA,2,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Myanmar",205,"Trochus shells","shells",134,51,59,56,81,72,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Myanmar",205,"Z_TOTAL","shells",134,51,59,58,81.1,73,69,0,0,0,0,0,0,0,0,0,0,10,0,0,9,7,1,1,19,4,0,10,0,0,3,0.1,1,0,1,0,0,0,0,0,0
"Namibia",101,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16506.1944135341,15896.4651424277,15296.8881117278,14714.0324181679,14135.3570588937,13564.4451775774,12956.5074783072,12365.8883067898,11772.2831822115,11201.9684915072,10590.4476485641,9980.71837745747,9405.62616185611,0,8216.62434086297,7613.46416649013,7028.81690109428,6436.40615774016,5860.71675152658,0,0,0,0,85,730,474,3,10,22
"Namibia",101,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,1,4,10,0,0,0,0,0,0,0,0,0,0,0,0
"Namibia",101,"Miscellaneous corals and shells","shells",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.7849703833926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Namibia",101,"Natural sponges nei","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,33,0,0,0,0,0,0,0,2,0,0,4,1,2,3,0
"Namibia",101,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1033.99867360447,815.90780418277,888.768761402397,580.440658790489,615.351377752553,358,1082,749,712,222,241,320,260,277,124,11,1,71,0.1,7,79,71,90,174.150048102781,199,86,178,305,111
"Namibia",101,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,0,0,0,0,67,0,64,51,1,88
"Namibia",101,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,23.5888970461838,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Namibia",101,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Namibia",101,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16506.1944135341,15896.4651424277,15296.8881117278,14714.0324181679,14135.3570588937,13564.4451775774,12956.5074783072,12365.8883067898,11772.2831822115,11201.9684915072,10590.4476485641,9980.71837745747,9412.62616185611,6,8217.62434086297,7617.46416649013,7038.81690109428,6436.40615774016,5860.71675152658,0,0,0,0,85,730,474,3,10,22
"Namibia",101,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1033.99867360447,815.90780418277,888.768761402397,580.440658790489,615.351377752553,358,1082,749,712,222,241,320,260,277,124,16,1,71,0.1,7,79,71,90,241.150048102781,199,150,229,306,199
"Namibia",101,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,23.5888970461838,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Namibia",101,"Z_TOTAL","shells",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.7849703833926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Namibia",101,"Z_TOTAL","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,33,0,0,0,0,0,0,0,2,0,0,4,1,2,3,0
"Netherlands",177,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,48,478.109715982631,293,30,609,1856,1279,1282,994,1698,2487,2818,3353,1701,1916,3291,2063,3023,5611,2312,2228,2662,2430,5624,2328,2338,4638,2941,3137
"Netherlands",177,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348,0,0,0,0,0,0,368,608,444,0,0
"Netherlands",177,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,9,32,46,119,328,391,491,607,583,0,0,0,0,0,0,0,0,0,0,0,0,0
"Netherlands",177,"Halibuts, liver oils","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Netherlands",177,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11596,14314,11379,9968,9089
"Netherlands",177,"Natural sponges other than raw","sponges",NA,NA,NA,NA,18,11,28,0,0,0,0,7,1,0,83,143,37,140,263,0,28,88,195,54,92,36,32,22,5,1,44,7,12,87,204,30,37,22,68,115,20
"Netherlands",177,"Natural sponges raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.3352047309309,0,0,0,65.2173373046007,0,73.6584035914366,0,0,0,89,95
"Netherlands",177,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2353.15058760875,2441.59565054596,2529.82606209713,2618.10731213447,2706.60886227858,2794.89576103661,2883.28433676698,2971.62207401116,3059.95981125536,21,0.1,0,0,0,0,0,0,0,0,0,0,0
"Netherlands",177,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,6,17,3,2,1,1,0.1,1,0.1,0.1,1,0,0,1,1,0.1,0.1,0,27,0,1
"Netherlands",177,"Other seaweeds and aquatic plants and products thereof","seaweeds",106353.470671336,253157.170895516,281627.832465381,1418762.68462423,1572949.37144216,1014723.80416164,193348.375712327,71821.8702324284,80891.5135042693,217738.904006583,222035.645571757,277694.691382103,234801.588345546,243549.566226373,216485.463907625,263897.621788352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Netherlands",177,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Netherlands",177,"Shells nei","shells",173937518.104986,176726459.321266,159802296.584309,150910026.341736,126386294.611411,129788400.531748,134432376.901085,138594581.002948,133776889.116367,130373431.950432,128187827.261219,125951360.98365,119106269.672365,120577048.057112,121012227.990077,110667576.835592,100146322.943762,94415948.1105892,93329518.8586022,93523106.2468813,92236056.285272,92231848.6077263,88747860.5935631,88027352.213352,85173482.7660306,88523314.2761138,87691192.9659015,95621393.0717272,100625639.025245,96470560.6091762,90321990.4939734,97713905.456376,101959466.050266,94480017.7064419,91542791.7670943,95755857.4573129,90175241.7454069,86356414.9412404,86808548.7369905,84168015.3963801,84170871.8283282
"Netherlands",177,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,43,35,46,119,328,391,491,607,583,0,348,0,0,0,0,0,0,368,608,444,0,0
"Netherlands",177,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2377.15058760875,2447.59565054596,2546.82606209713,2621.10731213447,2708.60886227858,2795.89576103661,2884.28433676698,2971.72207401116,3060.95981125536,21.1,0.2,1,0,0,1,1,0.1,0.1,0,27,0,1
"Netherlands",177,"Z_TOTAL","seaweeds",106353.470671336,253157.170895516,281627.832465381,1418762.68462423,1572949.37144216,1014723.80416164,193348.375712327,71821.8702324284,80891.5135042693,217738.904006583,222035.645571757,277694.691382103,234849.588345546,244027.675942355,216778.463907625,263927.621788352,609,1856,1279,1282,994,1698,2487,2818,3353,1701,1916,3291,2063,3023,5611,2312,2228,2662,2430,5624,2328,2338,4638,2941,3137
"Netherlands",177,"Z_TOTAL","shells",173937518.104986,176726459.321266,159802296.584309,150910026.341736,126386294.611411,129788400.531748,134432376.901085,138594581.002948,133776889.116367,130373431.950432,128187827.261219,125951360.98365,119106269.672365,120577048.057112,121012227.990077,110667576.835592,100146322.943762,94415948.1105892,93329518.8586022,93523106.2468813,92236056.285272,92231848.6077263,88747860.5935631,88027352.213352,85173482.7660306,88523314.2761138,87691192.9659015,95621393.0717272,100625639.025245,96470560.6091762,90321990.4939734,97713905.456376,101959466.050266,94480017.7064419,91542791.7670943,95755857.4573129,90186837.7454069,86370728.9412404,86819927.7369905,84177983.3963801,84179960.8283282
"Netherlands",177,"Z_TOTAL","sponges",NA,NA,NA,NA,18,11,28,0,0,0,0,7,1,0,83,143,37,140,263,0,28,88,195,54,92,36,32,22,5,49.3352047309309,44,7,12,152.217337304601,204,103.658403591437,37,22,68,204,115
"New Caledonia",5,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,101.191449437494,0,0,0,163.989744507329,0,71.4844077260932,17,0
"New Caledonia",5,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,0.844246416897089,0,0,0.820153634500594,0.811999240538857,0,0,0,0,0.771782869963246,0,0.755463793165084,0.747401999075525,0.739443093732834,0,0.722084840591329,0,0.707288517246781,0,0.690969440448619,0.683103134978104,0,0,0,0.650763358747692,0.642794164530315,0.634732370440755,0.626670576351199,0.618608782261639,9,0,0,0,0,0,0
"New Caledonia",5,"Natural sponges nei","sponges",NA,NA,NA,NA,NA,5,5,0,0,0,0,0,0,9,0,3,0,1,0.1,0.1,1,9,6,1,8,0,45,123,122,146,166,50,14,2,0,11,14,0,0,23,0
"New Caledonia",5,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,458.440642854359,515.014653954993,569.73841643726,493.668950606312,561.441198442932,610.366305941494,683.713485889653,671.84039123902,712.911011955708,720.38087590033,776.24139243571,0,0,2170.69048703549,2332.48414946453,2958.2318028075,2157.79460958866,2755,903,794,211,91
"New Caledonia",5,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,1,5,49,128,79,18
"New Caledonia",5,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,1047.31324873951,1028.21630013362,1010.46379985281,991.987365858484,972.269902641041,954.000306850583,935.730711060118,914.151704007993,894.227402586701,874.613358471186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"New Caledonia",5,"Trochus shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0,0.447317584538605,0,0,0,0,0,0,0,0,0,0,0
"New Caledonia",5,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,458.440642854359,515.014653954993,569.73841643726,493.668950606312,561.441198442932,610.366305941494,683.713485889653,671.84039123902,712.911011955708,720.38087590033,776.24139243571,0,0,2170.69048703549,2332.48414946453,2958.2318028075,2157.79460958866,2755,903,794,211,91
"New Caledonia",5,"Z_TOTAL","seaweeds",NA,NA,1047.31324873951,1028.21630013362,1010.46379985281,991.987365858484,972.269902641041,954.000306850583,935.730711060118,914.151704007993,894.227402586701,874.613358471186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.191449437494,9,0,1,168.989744507329,49,199.484407726093,96,18
"New Caledonia",5,"Z_TOTAL","shells",NA,NA,NA,NA,NA,0.844246416897089,0,0,0.820153634500594,0.811999240538857,0,0,0,0,0.771782869963246,0,0.755463793165084,0.747401999075525,0.739443093732834,0,0.722084840591329,0,0.707288517246781,0,0.690969440448619,0.783103134978104,0,0,0,1.0980809432863,0.642794164530315,0.634732370440755,0.626670576351199,0.618608782261639,9,0,0,0,0,0,0
"New Caledonia",5,"Z_TOTAL","sponges",NA,NA,NA,NA,NA,5,5,0,0,0,0,0,0,9,0,3,0,1,0.1,0.1,1,9,6,1,8,0,45,123,122,146,166,50,14,2,0,11,14,0,0,23,0
"New Zealand",162,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4378.41426797136,0,0,3964.84796909476,0,0,0,0,0,0,0,0,0,0,0,0,26870,27753,33622,20039,20984
"New Zealand",162,"Cod liver oil","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16526,20148,0,22732,49058,9457,6574,11738,20281,16029,17562,15820,23187,24152,17011,20977,22453,21351,21763,13531,18142,16197,17218
"New Zealand",162,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0.1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0
"New Zealand",162,"Fish liver oils, nei","fish_oil",NA,NA,NA,108,29,62,81,78,72,115,127,216,203,132,2213,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"New Zealand",162,"Natural sponges nei","sponges",NA,NA,NA,0.536621166980204,0.517524848576123,0.1,0.1,0.1,0.1,0.1,0.415099209296059,0.397227538371652,0.377942812663001,1,1,0.1,1,0.1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"New Zealand",162,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197,361,1162,1179,1599,1583,1423,1674,1498,1328,1836,3206,1616,2252,2272,2493,3211,2871,3824,2543,2754
"New Zealand",162,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.085295604309,0,1176.32704950613,1069.65159765386,103,24,6,7,1,38,1,12,31,40,1038,6559,7788,9893,13342,15891,15334,14410,16844
"New Zealand",162,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,29,3,0,0,8,17,115,193,201,131,77,86,156,226,135,89,34,535,349,485,354
"New Zealand",162,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0.1,0,0,827.314726636236,4,6,1,1,0.1,26,24,25,4,1
"New Zealand",162,"Z_TOTAL","fish_oil",NA,NA,NA,108,29,62,81,78,72,115,127,216,203,132.1,2213,1019,0.1,34,16526,20148,0,22732,49058,9457,6574,11738,20281,16029,17562,15820,23187,24152,17011,20977,22453,21351,21763,13531,18142,16197.1,17218
"New Zealand",162,"Z_TOTAL","ornamentals",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.085295604309,0,1373.32704950613,1430.65159765386,1265,1203,1605,1590,1424,1712,1499,1340,1867,3246,2654,8811,10060,12386,16553,18762,19158,16953,19598
"New Zealand",162,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,4407.41426797136,3,0,3964.84796909476,8,19,115,193.1,201,131,904.314726636236,90,162,227,136,89.1,26930,28312,33996,20528,21339
"New Zealand",162,"Z_TOTAL","sponges",NA,NA,NA,0.536621166980204,0.517524848576123,0.1,0.1,0.1,0.1,0.1,0.415099209296059,0.397227538371652,0.377942812663001,1,1,0.1,1,0.1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nicaragua",131,"Coral and the like","corals",3034,3532,2933,4011,3521,4246,2893,3866,4417,3774,4335,11761,16944,15415,9884,20366,17107,8995,13133,14097,9676,8294,6369,7535,6256,3905,5133,8918,4364,6941,7309,7179,6309,6405,9415,13368,14507,16480,25759,24230,19979
"Nicaragua",131,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0,2,0.1,2,0,5,0,0,0.1,0.1,1,0.1,0.1,1,0,0,1,0,0.1,0,0
"Nicaragua",131,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,51,65,53,38,38
"Nicaragua",131,"Ornamental fish nei","ornamentals",0,0,0,0,0,0,0,0,0,0,0,1,0.1,1,0,7,21,9,1,12,37,5,0,81,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0
"Nicaragua",131,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.4433403015057,7.31516479923027,0,0,0,0,3.64359455963111,0,3.86921054141743,8.21762872637549,0,0,0,0,0,0,0,0,0,0,0
"Nicaragua",131,"Z_TOTAL","corals",3034,3532,2933,4011,3521,4246,2893,3866,4417,3774,4335,11761,16944,15415,9884,20366,17107,8995,13133,14097,9676,8294,6369,7535,6256,3905,5133,8918,4364,6941,7309,7179,6309,6405,9415,13368,14507,16480,25759,24230,19979
"Nicaragua",131,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0,2,0.1,2,0,5,0,0,0.1,0.1,1,0.1,0.1,1,0,6,52,65,53.1,38,38
"Nicaragua",131,"Z_TOTAL","ornamentals",0,0,0,0,0,0,0,0,0,0,0,1,0.1,1,0,7,21,9,1,12,120.443340301506,12.3151647992303,0,81,0,0,7.64359455963111,0,12.8692105414174,8.21762872637549,0,0,0,0,0,0,0,0,0,0,0
